CustomerID,total_purchases,total_items_bought,total_revenue
16518,3,325.0,480.9200000000001
16812,1,81.0,479.3500000000001
16008,3,323.0,478.78000000000003
12644,1,325.0,477.9100000000001
12479,3,351.0,477.30000000000007
15091,2,343.0,476.96
15344,5,106.0,476.58000000000004
12447,1,190.0,476.49
15780,3,220.0,475.28000000000003
15349,2,327.0,473.80999999999983
15557,1,219.0,473.65
16859,5,656.0,473.14
16374,2,240.0,473.02999999999986
14013,3,462.0,473.02
17950,4,342.0,472.12
17964,2,301.0,471.70000000000005
13043,2,251.0,471.57000000000005
16885,3,184.0,471.51
15963,2,298.0,470.76
15471,1,266.0,469.47999999999985
15026,3,285.0,469.00000000000006
13005,3,167.0,468.95000000000005
14896,2,279.0,468.77
14147,3,96.0,468.40000000000003
14335,2,379.0,468.26
14029,2,198.0,467.65999999999997
13579,2,176.0,467.03999999999996
13248,2,305.0,465.67999999999995
15036,3,327.0,465.5499999999998
17140,1,302.0,465.32
13928,4,129.0,464.57000000000005
16586,1,95.0,463.95
14967,1,140.0,463.8
15109,2,127.0,463.75
12787,3,261.0,463.66
17418,2,289.0,463.46000000000004
14489,1,299.0,463.38000000000005
14853,3,81.0,463.05
12945,1,165.0,462.95000000000005
14331,2,252.0,462.65999999999997
14470,2,193.0,461.18999999999994
12391,1,300.0,460.88999999999993
16824,2,236.0,460.64
16805,2,539.0,460.5899999999999
12491,1,260.0,460.4000000000001
15535,7,129.0,459.8999999999999
13092,6,271.0,459.83
12355,1,240.0,459.4
16589,3,368.0,459.23999999999995
17880,1,314.0,458.91999999999985
16768,5,191.0,458.04
17392,2,320.0,457.91
15092,2,135.0,457.80999999999995
15121,2,199.0,457.72
14497,2,233.0,457.4699999999999
13398,1,281.0,457.3400000000001
12564,1,133.0,456.9000000000001
15589,4,242.0,456.58
15018,4,188.0,456.26
12999,3,342.0,455.87999999999994
15754,4,197.0,455.66999999999996
12375,3,177.0,455.4200000000001
15585,1,320.0,455.30000000000007
16529,1,198.0,455.25
15223,3,98.0,454.9000000000001
16038,4,241.0,454.3299999999999
13485,1,277.0,454.24
15475,1,319.0,454.10999999999984
17564,3,146.0,454.01
12729,1,233.0,453.0100000000001
18071,2,260.0,453.0
14184,1,127.0,452.89
12591,1,228.0,452.84999999999985
13506,3,321.0,452.82000000000005
17460,8,176.0,452.63000000000005
12970,4,310.0,452.23999999999995
18158,3,353.0,451.7500000000001
16574,1,416.0,451.43999999999977
14173,4,150.0,450.84000000000003
17040,1,181.0,449.7299999999999
13489,4,560.0,449.52
12448,1,243.0,449.4500000000001
15739,1,472.0,449.12000000000006
18176,2,279.0,448.65
14780,2,310.0,447.6799999999999
15456,3,660.0,447.22
15368,1,230.0,446.94000000000005
15889,2,215.0,446.8699999999999
17370,4,540.0,446.17999999999995
18006,1,220.0,444.68
16898,4,386.0,444.4600000000002
14638,1,166.0,443.6
16404,1,157.0,443.0500000000001
18222,1,335.0,443.0
14093,1,406.0,442.8499999999999
16163,3,92.0,441.6
15877,3,246.0,440.78
17579,4,256.0,440.2
18233,1,4.0,440.0
14022,1,487.0,440.0
15524,1,4.0,440.0
16025,1,338.0,439.66
16968,2,326.0,439.43000000000006
13358,1,285.0,439.03000000000003
14513,4,355.0,438.49
15468,5,150.0,438.46
15881,8,199.0,438.24
14272,2,599.0,437.96000000000004
12552,2,88.0,437.81999999999994
16034,3,242.0,437.7
12592,2,290.0,437.6
15553,1,451.0,437.22999999999985
16084,1,216.0,436.17999999999995
15551,1,218.0,436.05999999999995
16948,3,1614.0,435.0200000000001
16236,1,184.0,432.19999999999993
16881,1,600.0,432.0
13338,3,247.0,431.82
13359,2,159.0,431.25999999999993
15976,2,277.0,430.93999999999994
13066,3,320.0,430.9000000000001
18106,1,128.0,430.6999999999999
13245,1,125.0,430.5
12795,1,68.0,430.4800000000001
12827,3,197.0,430.15
14998,2,270.0,429.87
15450,1,376.0,429.84
16884,2,320.0,429.84
15230,2,351.0,429.6
15957,1,211.0,428.88999999999993
13602,1,267.0,428.88999999999993
16324,3,282.0,428.67999999999984
12452,3,183.0,428.57000000000005
17869,5,111.0,428.18000000000006
15360,1,223.0,427.92999999999995
12725,1,164.0,427.79999999999995
12740,1,342.0,427.5999999999999
15994,1,177.0,427.07000000000005
13171,5,227.0,426.80999999999995
17223,2,112.0,426.78999999999985
15930,1,139.0,426.63000000000017
15406,4,236.0,426.6099999999999
15639,1,323.0,425.31999999999994
16780,2,271.0,425.18999999999994
15646,4,388.0,425.14
17134,2,102.0,424.99999999999994
17371,3,152.0,423.8899999999999
13140,3,186.0,423.72
16119,2,240.0,423.36
15012,2,231.0,423.0399999999999
18034,2,561.0,422.8800000000001
17525,1,82.0,422.70000000000005
18240,1,126.0,422.58000000000004
16233,5,165.0,422.13
17232,2,203.0,421.5200000000001
14757,1,160.0,420.5
15206,4,162.0,420.29999999999995
14124,1,1618.0,419.58000000000004
15361,1,336.0,418.9200000000001
15967,2,211.0,418.83000000000004
12593,3,206.0,418.1
17701,1,109.0,417.95000000000005
15433,3,399.0,417.86999999999983
16629,2,493.0,417.72999999999985
16737,1,288.0,417.59999999999997
13473,3,260.0,417.54
12833,1,156.0,417.37999999999994
18001,2,363.0,417.23
16816,4,274.0,417.06
13889,1,146.0,416.9
15935,2,115.0,416.8600000000001
12493,3,206.0,416.79
16957,2,172.0,416.64
15803,1,290.0,415.82
14139,1,510.0,415.81999999999994
12580,1,238.0,415.7
15725,1,221.0,415.2500000000001
16795,1,239.0,414.88000000000005
12993,4,240.0,414.76000000000005
13166,2,214.0,414.69999999999993
17483,3,191.0,414.04
14288,2,187.0,413.85
17052,1,261.0,413.75000000000006
13974,1,249.0,413.59
16834,1,358.0,413.46000000000004
12802,2,302.0,412.5799999999999
13827,3,141.0,412.04999999999995
15523,1,132.0,412.00999999999993
16272,1,224.0,411.7000000000001
17913,2,289.0,411.59999999999997
14670,2,337.0,411.5300000000001
15186,2,215.0,411.40999999999997
12579,3,278.0,410.71999999999997
15099,1,343.0,410.48
15695,2,212.0,409.9800000000001
12930,4,250.0,409.90000000000003
12403,2,95.0,409.7
14348,1,183.0,409.57
12990,3,200.0,409.5
15225,1,226.0,409.4000000000001
16243,2,110.0,409.09999999999974
16018,2,190.0,408.9
15269,1,26.0,408.8
16399,2,264.0,408.57000000000005
17931,2,249.0,408.36
16010,3,210.0,407.5
15184,2,223.0,406.76
15127,1,251.0,406.53000000000003
16947,1,312.0,406.48000000000013
14616,3,104.0,406.08000000000004
16204,1,231.0,405.71000000000004
18036,3,234.0,405.62
12922,1,370.0,405.38
17379,1,663.0,404.66
15938,5,240.0,404.58000000000004
16319,1,72.0,404.40000000000003
12498,3,159.0,403.7
17431,1,292.0,403.30000000000007
12386,2,354.0,401.90000000000003
15158,1,198.0,401.4000000000001
16500,6,123.0,400.86
16198,1,129.0,400.681
12792,1,217.0,400.54
14157,3,273.0,400.4300000000001
13615,2,183.0,399.9900000000001
15809,6,251.0,399.2100000000001
18154,2,255.0,399.19
15522,2,573.0,398.84000000000003
17830,3,92.0,398.70000000000005
12508,2,272.0,398.27000000000004
14431,2,122.0,397.76
17926,2,306.0,397.29
12824,1,232.0,397.11999999999995
13594,1,359.0,396.96999999999997
13673,2,119.0,396.91999999999996
17486,1,191.0,396.87000000000006
15883,2,223.0,396.4799999999999
18067,1,189.0,396.3300000000001
16354,2,150.0,395.79999999999995
18164,2,183.0,394.70000000000005
16207,1,140.0,394.38
15386,1,446.0,394.14000000000004
15264,1,265.0,393.74000000000007
17226,1,406.0,393.48999999999995
14600,1,125.0,393.3299999999999
14620,3,188.0,393.28
15837,1,189.0,391.97999999999996
15342,2,276.0,391.75999999999993
16917,1,232.0,391.5200000000001
13255,3,174.0,390.65999999999997
17614,1,238.0,390.0699999999999
14910,7,221.0,389.86
17936,1,262.0,389.8399999999999
14752,1,260.0,389.63999999999993
16250,2,208.0,389.44
13352,2,315.0,389.2800000000001
15847,2,449.0,389.2699999999999
12690,1,106.0,389.00999999999993
17595,2,229.0,388.78999999999996
15592,1,354.0,388.58
13899,2,156.0,388.52000000000004
17035,3,201.0,388.33000000000004
16776,1,262.0,388.2799999999999
14538,2,155.0,388.24999999999994
17357,2,153.0,388.1399999999999
17817,3,67.0,387.67999999999995
17508,1,289.0,387.31
14114,2,101.0,386.53000000000003
14779,3,84.0,386.1499999999999
14420,2,333.0,385.87
13821,2,153.0,385.63999999999993
17711,2,246.0,385.1
13833,1,118.0,384.7999999999999
17250,2,168.0,384.52000000000004
17189,2,227.0,384.4
17205,1,884.0,384.08
16982,1,182.0,384.06
12733,1,137.0,383.95
12515,1,131.0,383.7
15440,3,197.0,383.68000000000006
15424,2,554.0,383.34
14460,4,869.0,383.34
12832,2,195.0,383.03
13817,2,211.0,382.98
18181,1,146.0,382.79999999999995
13657,2,209.0,382.14
17999,2,221.0,382.05999999999995
13873,4,138.0,381.70000000000005
15090,1,208.0,381.32000000000005
16441,2,173.0,381.2
12871,2,200.0,380.64
15048,5,183.0,380.57000000000005
16930,3,341.0,380.5500000000001
17138,1,126.0,380.5
12890,1,259.0,380.46999999999997
16769,1,83.0,380.3899999999999
17031,2,235.0,380.35
14731,3,256.0,380.02
17239,2,149.0,379.95000000000005
14594,2,185.0,379.83
16552,2,219.0,379.73
13656,2,490.0,379.6500000000001
13589,2,114.0,379.65
14619,2,145.0,379.50999999999993
17878,1,401.0,379.45000000000005
16484,3,194.0,379.4000000000001
15885,3,111.0,379.34999999999997
13372,1,159.0,378.64
13954,3,141.0,378.59
17438,2,100.0,378.30000000000007
17078,2,788.0,378.2000000000001
13345,2,139.0,377.6000000000001
12982,2,278.0,377.2
15025,1,189.0,377.01
17489,2,428.0,376.64000000000004
14448,2,104.0,375.35
14048,2,274.0,375.1299999999999
14079,1,301.0,375.09999999999997
16147,1,246.0,375.0
14067,2,361.0,374.70000000000005
17492,1,155.0,374.57
12873,1,128.0,374.0
13351,1,117.0,373.94
13569,2,164.0,373.75
16903,1,262.0,373.24
16239,3,218.0,372.9
17375,4,361.0,372.5
12981,2,242.0,372.22
16065,1,231.0,372.0900000000001
17765,3,144.0,371.88
15472,1,251.0,371.56
15975,1,243.0,371.01
15063,1,56.0,370.79999999999995
16343,2,195.0,370.47999999999996
16758,1,203.0,369.34
14888,1,184.0,369.2
16372,2,166.0,367.92999999999984
15345,2,78.0,367.69000000000005
17911,1,223.0,366.23
17358,2,202.0,365.84999999999985
17432,2,207.0,365.76
13300,2,201.0,365.2900000000001
16202,1,191.0,365.27000000000004
15429,3,369.0,364.90000000000003
14886,1,160.0,364.80000000000007
15949,2,284.0,364.71999999999997
12373,1,197.0,364.6
15343,1,84.0,364.5
14528,1,278.0,364.22
16909,2,434.0,364.14000000000004
12538,1,191.0,363.95
17330,2,120.0,363.9
15901,3,384.0,363.88000000000005
14171,1,167.0,363.78999999999996
16509,1,64.0,363.7
18056,1,211.0,363.65
16485,1,235.0,363.65
12915,2,93.0,363.65
15922,2,136.0,363.6000000000001
14932,1,80.0,363.53
13856,5,484.0,363.4
14427,2,228.0,363.34000000000003
16378,3,267.0,362.95000000000005
17573,4,302.0,362.9
16052,1,282.0,362.06000000000006
13844,1,196.0,361.62
13936,2,324.0,361.28
14950,2,135.0,361.25
16305,1,256.0,361.2199999999999
13291,1,233.0,361.10999999999996
15872,2,212.0,360.9299999999999
16595,1,335.0,360.1600000000003
13780,2,318.0,360.01000000000005
13298,1,96.0,360.0
15664,2,141.0,358.63
14690,3,163.0,358.61
17948,1,144.0,358.56000000000006
16823,1,136.0,358.37999999999994
13228,1,200.0,358.0
13976,1,154.0,357.9800000000001
16274,1,155.0,357.94999999999993
17025,3,235.0,357.77
18040,2,148.0,357.20000000000005
13453,2,134.0,356.97999999999996
14500,3,117.0,356.85
15247,1,160.0,356.0
12544,2,132.0,355.7
14537,1,120.0,355.5600000000001
12617,1,213.0,355.5300000000002
17742,2,89.0,355.11
13642,1,173.0,354.7999999999999
17222,1,128.0,354.15
12845,4,204.0,354.09000000000003
15870,1,335.0,354.0899999999999
12715,1,197.0,353.85999999999996
17252,2,193.0,353.8599999999999
13173,2,277.0,353.65
13210,1,316.0,353.47999999999996
14804,1,121.0,353.2699999999999
17976,1,106.0,353.18999999999994
15678,1,184.0,352.70000000000005
18112,2,255.0,352.69
15334,3,274.0,351.6699999999999
14333,2,52.0,351.45
15789,1,438.0,351.3
13923,1,185.0,351.13000000000005
15900,1,221.0,351.1099999999999
13332,1,179.0,350.9
13740,1,425.0,350.75
17835,3,348.0,350.64000000000004
17795,2,341.0,350.39000000000004
13919,3,437.0,350.15999999999997
13108,1,298.0,350.05999999999995
12532,1,153.0,349.83
13670,1,282.0,349.70000000000016
13887,1,147.0,349.54999999999995
15405,1,193.0,349.1
13927,1,214.0,348.99
13790,1,748.0,348.79999999999995
18127,3,188.0,348.73
12527,3,234.0,348.71000000000004
15579,2,120.0,348.6
16159,1,236.0,348.2000000000001
13052,1,222.0,348.15000000000003
14379,2,292.0,348.09999999999997
18155,4,258.0,347.82
17668,2,93.0,347.75
12895,3,204.0,347.29999999999995
13587,3,160.0,347.0
13062,1,343.0,346.98
15713,3,149.0,346.75
12566,2,264.0,346.70000000000005
13649,2,139.0,346.6
16423,1,230.0,346.12
16858,2,83.0,345.8900000000001
15840,3,394.0,345.65999999999997
17123,1,246.0,345.29999999999995
13774,1,192.0,344.99999999999994
14633,1,96.0,344.9000000000001
16978,1,166.0,344.33
17569,1,159.0,344.13999999999993
13068,2,200.0,344.0
15120,2,292.0,343.8199999999999
15047,1,222.0,343.62
15520,1,314.0,343.49999999999994
18081,3,195.0,343.45000000000005
12875,2,2019.0,343.2300000000001
14320,3,239.0,343.11000000000007
18250,2,198.0,342.92
17201,1,268.0,342.63
16851,3,271.0,342.45000000000005
16826,1,158.0,341.70000000000005
13347,1,205.0,341.36
17917,3,187.0,341.28
14491,2,139.0,340.93
12519,1,183.0,340.84
15115,1,157.0,340.11000000000007
13737,1,125.0,339.59999999999997
17045,3,106.0,339.43999999999994
16545,1,78.0,339.3
17697,1,93.0,338.95000000000005
17839,1,285.0,338.80000000000007
16183,1,113.0,338.7100000000001
15652,1,208.0,337.74
17736,4,237.0,337.4899999999999
15942,1,232.0,337.43999999999994
13930,2,274.0,337.3399999999999
17973,1,176.0,337.04
16105,1,330.0,336.96
17914,1,473.0,336.4299999999999
15619,1,136.0,336.40000000000003
17384,2,88.0,336.4
14954,1,127.0,336.16999999999985
18078,2,145.0,336.13
15921,1,166.0,336.03000000000003
14196,1,142.0,335.52
16063,1,262.0,335.32000000000005
17221,2,288.0,335.13
12489,1,105.0,334.92999999999995
14988,1,141.0,334.54
15466,1,246.0,334.53000000000014
12350,1,197.0,334.40000000000003
15918,2,153.0,334.22999999999996
13216,1,297.0,333.74
15781,4,178.0,333.55999999999995
13727,2,162.0,333.4800000000001
16625,1,164.0,333.08000000000004
13904,2,332.0,332.63999999999993
16850,1,249.0,332.40999999999997
16803,1,245.0,332.29999999999995
16177,1,95.0,331.95
16030,1,283.0,331.24000000000007
15210,1,228.0,331.18
16478,3,224.0,331.00000000000006
12891,3,950.0,331.0
17862,1,100.0,330.9
15714,2,187.0,330.88
13706,1,189.0,330.78999999999996
14517,2,91.0,330.45000000000005
15130,1,197.0,330.11
16593,3,116.0,330.03
12953,1,84.0,329.84999999999997
14716,2,604.0,329.68
17615,3,140.0,329.6
13239,1,363.0,329.56
17154,1,490.0,329.34000000000003
15153,1,198.0,329.25
14012,1,160.0,328.8
16855,2,164.0,328.4
16318,1,199.0,328.15
15314,1,313.0,327.97
14024,2,150.0,327.7
16366,1,256.0,327.3
14870,1,119.0,327.24999999999994
16322,2,231.0,326.75
14987,2,128.0,326.4
17715,1,384.0,326.4
16071,1,180.0,326.24000000000007
12844,2,125.0,325.96000000000004
16830,1,264.0,325.90999999999997
17866,2,173.0,325.7
15944,1,50.0,325.1
15213,3,270.0,325.04999999999995
12790,1,166.0,324.9200000000001
13801,1,168.0,324.79999999999995
18261,2,146.0,324.24
16685,2,396.0,324.24
14555,2,130.0,324.14000000000004
15675,3,527.0,323.69
18276,3,184.0,323.3599999999999
17793,1,232.0,323.03999999999996
13955,2,154.0,322.96000000000004
16627,1,162.0,322.8
16342,4,157.0,322.41
14424,1,48.0,322.08
14484,1,210.0,321.91999999999996
14823,3,88.0,321.4299999999999
15236,1,269.0,321.05
13497,3,159.0,321.05
18117,1,618.0,320.71999999999997
12365,3,173.0,320.69
16096,1,155.0,320.62
14622,1,146.0,320.58
13986,1,430.0,320.46000000000004
13091,2,450.0,319.82
16716,3,44.0,319.8000000000001
16674,2,188.0,319.61
14264,3,66.0,319.47
16499,5,122.0,319.1
16967,1,333.0,319.0199999999999
17229,2,185.0,318.76
17248,1,213.0,318.65000000000003
14703,1,183.0,318.1699999999999
12648,1,160.0,318.05
15363,2,143.0,318.05
18066,1,108.0,318.0
17267,2,159.0,317.61999999999995
16386,2,224.0,317.2
15385,1,161.0,316.88
15243,1,185.0,316.68
16761,1,341.0,316.61999999999995
15204,1,258.0,316.58000000000004
17458,1,170.0,316.49999999999994
13494,1,162.0,316.26
14479,2,117.0,316.25
15597,2,276.0,315.71999999999997
12614,1,76.0,315.59999999999997
16091,2,154.0,315.06000000000006
15766,1,170.0,315.05999999999995
16473,4,195.0,314.86
17237,2,105.0,314.69
16193,1,219.0,314.45
12650,1,254.0,314.44
14902,2,209.0,314.11
15970,1,116.0,314.1
13484,1,44.0,313.79999999999995
12888,4,68.0,313.77
16582,1,164.0,313.61999999999995
14729,1,197.0,313.48999999999995
15880,2,187.0,313.28
17172,2,479.0,313.26
13845,1,182.0,312.98
15318,1,642.0,312.62
16739,2,169.0,312.55000000000007
12834,1,110.0,312.38
17362,2,191.0,312.23
17070,1,133.0,312.13999999999993
16450,1,200.0,311.92
14142,1,313.0,311.81000000000006
15326,1,386.0,311.71
14951,1,311.0,311.69000000000005
14327,1,139.0,311.65000000000003
13990,1,190.0,311.3
17854,2,84.0,311.26
13897,1,200.0,311.15999999999997
17266,3,161.0,310.64
15185,1,666.0,310.62000000000006
15224,3,150.0,310.47999999999996
14924,1,64.0,310.05
15101,3,239.0,310.03
15661,2,236.0,309.8
15699,1,113.0,309.6499999999999
14847,1,120.0,309.4
17604,2,169.0,309.36
12884,1,43.0,309.05000000000007
13787,2,337.0,309.04
15010,1,184.0,308.94000000000005
13699,1,66.0,308.58
17510,1,214.0,308.48
16227,2,88.0,308.32000000000005
14206,2,274.0,308.25999999999993
16123,1,170.0,307.78
13529,2,74.0,307.76
13395,1,336.0,307.72
13060,1,123.0,307.53000000000003
17120,1,120.0,307.46
13932,1,72.0,307.4
13142,1,258.0,307.0899999999999
15087,1,470.0,306.94
17551,1,150.0,306.84
16668,6,318.0,306.71999999999997
17334,3,314.0,306.6
17157,3,169.0,306.55
13718,2,173.0,306.55
15659,1,111.0,306.45000000000005
17176,1,170.0,306.13
15219,1,45.0,305.75
12785,2,128.0,305.71
16796,1,186.0,305.62
16181,1,152.0,305.5400000000001
13045,1,221.0,305.28
12623,1,191.0,305.1
13667,1,154.0,305.0199999999998
17941,1,252.0,304.56
15163,2,186.0,304.47
18185,1,183.0,304.25
17732,1,93.0,303.97
16400,1,172.0,303.93
13343,2,126.0,303.93
13083,2,187.0,303.75
16689,3,168.0,303.26
17433,1,185.0,303.16
15060,4,263.0,303.0899999999999
16425,1,199.0,302.69999999999993
14248,1,102.0,302.58
18165,1,254.0,302.46000000000004
16104,1,123.0,302.36
15308,2,173.0,302.27000000000004
15054,2,198.0,302.0999999999999
16715,1,642.0,301.71999999999997
15667,1,240.0,301.32000000000005
15148,1,187.0,301.28999999999996
15623,1,125.0,301.03
17978,1,499.0,300.91999999999996
16430,1,103.0,300.85
16479,2,102.0,300.83
14762,1,341.0,300.52
13304,1,238.0,300.4199999999999
15254,1,275.0,300.36000000000007
12852,2,145.0,299.74999999999994
16402,2,149.0,299.5999999999999
13863,2,219.0,299.56
18215,1,118.0,299.34000000000003
17124,1,130.0,298.89000000000004
17255,2,232.0,298.41
17824,1,408.0,298.4
17678,1,207.0,298.10999999999996
12881,1,21.0,298.0
13466,2,258.0,297.95000000000005
18220,2,282.0,297.78000000000003
18053,2,301.0,297.07000000000005
15857,1,308.0,297.0
13708,1,306.0,296.87999999999994
14985,2,260.0,296.74999999999994
18059,4,258.0,296.71000000000004
13441,1,204.0,296.64000000000004
13751,1,152.0,296.24999999999994
13504,1,178.0,295.93
17912,6,183.0,295.61000000000007
16781,2,111.0,294.65
13573,2,303.0,294.4
14747,2,82.0,294.3
17506,2,136.0,294.28999999999996
15732,2,215.0,294.12
17531,2,135.0,293.45000000000005
17163,2,66.0,293.1
15545,2,163.0,292.72
16721,1,172.0,292.46999999999997
16956,2,112.0,292.34000000000003
13259,1,132.0,292.3199999999999
13502,3,264.0,292.0
13449,1,222.0,291.88
13745,2,486.0,291.53999999999996
13544,2,127.0,291.4100000000001
14656,2,120.0,291.05000000000007
13479,3,133.0,291.0
14947,2,179.0,290.82
17691,2,134.0,290.40000000000003
16526,1,106.0,290.35999999999996
17081,2,78.0,290.1600000000001
14784,2,237.0,289.99
17464,1,220.0,289.96000000000004
14339,4,150.0,289.91
14953,1,225.0,289.82
14162,2,142.0,289.36
16125,1,124.0,289.35
14549,1,136.0,289.2399999999999
17501,2,160.0,288.59999999999997
16808,2,196.0,288.42
15396,1,122.0,288.17999999999995
17977,1,342.0,288.14
17760,2,239.0,287.59000000000003
16432,1,276.0,287.4
16998,6,73.0,287.02000000000004
13760,2,197.0,286.78999999999996
16555,2,175.0,285.89
14660,2,228.0,285.73999999999995
17080,3,164.0,285.5
16429,1,9.0,284.55
13439,1,242.0,283.71
17783,2,354.0,283.47
17251,1,110.0,283.28
17694,1,184.0,283.12000000000006
13754,2,214.0,282.6
13177,1,91.0,282.45
17247,1,106.0,282.18999999999994
16557,2,111.0,281.85
17403,1,117.0,281.62000000000006
16848,1,182.0,281.42
16292,2,188.0,280.90000000000003
14242,2,123.0,280.54999999999995
13606,3,279.0,280.53999999999996
16149,2,308.0,280.52000000000004
14975,1,380.0,279.94
15556,1,236.0,279.77
14480,1,143.0,279.05
17786,2,200.0,278.74
14850,2,285.0,278.15000000000003
14908,1,132.0,277.79999999999995
15279,2,185.0,277.40999999999997
17968,1,160.0,277.34999999999997
13803,1,121.0,277.07000000000005
15355,2,45.0,277.05000000000007
16883,2,104.0,276.73
13272,2,96.0,276.56
14508,2,131.0,276.41999999999996
12750,1,137.0,275.88
16810,2,112.0,275.64
16297,4,180.0,275.4000000000001
14512,2,122.0,275.28
12703,2,161.0,274.69999999999993
18190,3,139.0,274.51
16313,2,165.0,274.15000000000003
16727,1,177.0,272.81999999999994
17254,2,252.0,272.44000000000005
13085,3,108.0,272.38000000000005
17498,1,394.0,272.21999999999997
14819,2,109.0,272.07
13917,2,228.0,272.03999999999996
14816,1,5.0,271.85
13058,3,52.0,271.4
13837,2,183.0,271.24
17767,1,128.0,271.20000000000005
17496,1,79.0,271.04999999999995
17011,1,186.0,270.90000000000003
16648,2,269.0,270.85999999999996
15774,1,87.0,270.8
13533,3,204.0,270.79
14520,2,146.0,270.6
13242,3,130.0,270.4
17094,2,148.0,270.19999999999993
15609,2,145.0,270.03000000000003
14727,1,62.0,268.58
15408,1,106.0,267.17999999999995
17550,3,86.0,267.15999999999997
15320,1,326.0,267.13
17708,2,91.0,267.08
15517,1,293.0,267.03000000000003
16451,1,120.0,266.97
14863,1,132.0,266.76
15119,1,88.0,266.4
12962,2,129.0,266.39000000000004
15019,1,159.0,265.9999999999999
17636,2,176.0,265.93000000000006
14068,1,73.0,265.85
17430,2,190.0,265.76
14423,1,120.0,265.2
13973,1,109.0,264.7
18108,2,82.0,264.65
15912,2,185.0,264.62
14452,2,119.0,264.44000000000005
13369,2,127.0,263.75000000000006
15894,2,168.0,263.54999999999995
12492,2,192.0,263.21
16936,1,173.0,262.68
17194,2,119.0,262.62
16413,1,148.0,262.20000000000005
17385,1,201.0,261.11000000000007
13189,2,842.0,260.68
14053,2,215.0,260.25
15014,2,151.0,260.16999999999996
15143,1,150.0,259.45
14149,3,129.0,259.43000000000006
16217,4,76.0,259.39000000000004
17125,1,291.0,259.34999999999997
13127,1,127.0,259.16999999999996
16447,1,223.0,259.0099999999998
15577,3,89.0,258.8799999999999
14915,3,105.0,258.83
14350,2,166.0,258.7
13277,4,176.0,258.4
13227,1,99.0,257.7
14375,1,194.0,257.67999999999995
13626,1,209.0,257.22999999999996
12430,1,117.0,256.4
13806,1,56.0,256.38
17896,1,288.0,256.32
15277,1,205.0,255.89999999999998
14761,2,118.0,255.89999999999998
14881,1,316.0,255.4
16226,3,192.0,255.11999999999998
15261,1,270.0,254.82000000000002
13121,2,227.0,254.7299999999999
12604,2,201.0,254.18
14765,3,135.0,254.10999999999999
15689,2,84.0,254.1
12829,3,375.0,253.05
15759,3,60.0,253.04000000000002
17860,1,104.0,252.79999999999998
15035,1,245.0,252.72999999999996
13404,2,111.0,252.48999999999998
15346,1,144.0,252.42000000000004
18009,2,124.0,252.24000000000004
13645,1,158.0,252.1
13711,2,140.0,252.06000000000003
16836,2,165.0,251.87
17155,2,242.0,251.7
16976,1,88.0,251.51999999999998
16024,1,398.0,251.23999999999992
13512,1,143.0,251.20999999999998
14764,2,175.0,250.55
13207,2,130.0,250.26000000000005
16596,2,97.0,250.15
17303,1,144.0,250.03999999999994
15510,1,2.0,250.0
17456,1,222.0,249.85999999999999
17190,3,160.0,249.74
18005,2,93.0,249.72
13061,1,107.0,248.61
17111,1,302.0,248.60999999999999
18212,1,101.0,248.41999999999993
16510,1,92.0,248.10000000000002
15097,1,170.0,248.07999999999996
13592,4,84.0,247.95999999999998
15107,8,162.0,247.65999999999997
13349,1,225.0,247.31999999999996
14658,2,47.0,247.15
17051,1,184.0,247.14
15783,1,212.0,246.3
17278,1,179.0,246.04000000000008
12908,4,0.0,246.0
16778,2,194.0,245.94
17771,2,287.0,245.81
12660,1,127.0,245.10000000000002
15118,1,1440.0,244.8
16601,1,134.0,244.79999999999995
16528,1,171.0,244.41
17892,3,109.0,244.10000000000002
17925,1,72.0,244.08
13103,1,82.0,243.94
16793,1,146.0,243.83999999999997
16048,3,143.0,243.69000000000005
13886,1,126.0,243.56000000000003
15634,1,99.0,243.55
17339,2,152.0,243.36
17908,1,173.0,243.2799999999999
14647,1,95.0,243.21999999999994
16215,1,104.0,242.35000000000002
16330,4,145.0,242.20999999999998
15776,1,138.0,241.62000000000003
14523,1,251.0,241.09000000000003
16427,2,156.0,241.06
15286,1,55.0,240.55
15154,2,97.0,240.26999999999992
13565,2,172.0,240.22000000000003
17256,2,141.0,240.0
17181,2,241.0,239.92
15690,2,408.0,239.76
13570,1,161.0,239.49000000000004
17684,1,145.0,239.41
16756,1,106.0,239.4
18270,3,97.0,238.95
15850,2,302.0,238.85000000000008
12561,1,177.0,238.85
12718,1,203.0,238.25000000000003
17877,1,98.0,237.61
15457,1,132.0,237.07000000000002
18024,3,148.0,236.78000000000003
12732,1,111.0,236.2600000000001
16026,1,243.0,236.09000000000006
13187,1,95.0,236.01999999999995
15598,3,156.0,235.68
15462,3,172.0,234.60000000000002
14473,2,88.0,234.34000000000003
17060,1,216.0,234.24
16961,1,125.0,234.17
12736,1,173.0,234.00000000000003
15483,4,295.0,233.81000000000006
13348,1,136.0,233.76
16583,1,111.0,233.45000000000002
14995,2,103.0,233.23000000000002
13678,1,924.0,232.60000000000005
18213,1,232.0,232.48000000000002
16117,1,130.0,232.21
16971,2,71.0,232.20999999999987
15257,2,45.0,232.14999999999998
15393,2,150.0,231.86
16641,1,256.0,231.10000000000002
16321,7,78.0,230.7
15866,1,126.0,230.52999999999994
16445,1,111.0,230.51000000000002
